Login_ID,Contest_ID,Contest_Name,Week,Week_Time_Spent_Hours,Week_Logins,Age_Group,Location,Device,Fan_Level,Purchase_Item,Purchase_Price,Content_Viewed
C010_111,C010,Football Prediction Challenge,Week_5,5.5,1,<18,India,Desktop,Fan,Poster,201,Football Prediction Challenge
C010_112,C010,Football Prediction Challenge,Week_1,71.41,7,46-60,USA,Desktop,Super Fan,Poster,276,Football Prediction Challenge
C010_112,C010,Football Prediction Challenge,Week_2,30.06,3,46-60,USA,Desktop,Fan,Jersey,1100,Player Interview
C010_112,C010,Football Prediction Challenge,Week_3,22.54,2,46-60,USA,Desktop,Fan,Poster,158,Match Highlights
C010_112,C010,Football Prediction Challenge,Week_4,15.28,1,46-60,USA,Desktop,Fan,Keychain,183,Contest Replay
C010_113,C010,Football Prediction Challenge,Week_1,73.03,7,36-45,Germany,Tablet,Super Fan,Cap,476,Live Commentary
C010_113,C010,Football Prediction Challenge,Week_2,58.87,5,36-45,Germany,Tablet,Super Fan,None,0,Live Commentary
C010_113,C010,Football Prediction Challenge,Week_3,49.03,4,36-45,Germany,Tablet,Super Fan,None,0,Football Prediction Challenge
C010_113,C010,Football Prediction Challenge,Week_4,15.2,1,36-45,Germany,Tablet,Fan,Poster,204,Football Prediction Challenge
C010_114,C010,Football Prediction Challenge,Week_1,15.95,1,36-45,USA,Mobile,Fan,Jersey,1133,Match Highlights
C010_114,C010,Football Prediction Challenge,Week_2,15.99,1,36-45,USA,Mobile,Fan,Cap,522,Football Prediction Challenge
C010_114,C010,Football Prediction Challenge,Week_3,64.03,6,36-45,USA,Mobile,Super Fan,None,0,Player Interview
C010_114,C010,Football Prediction Challenge,Week_4,65.06,6,36-45,USA,Mobile,Super Fan,None,0,Football Prediction Challenge
C010_115,C010,Football Prediction Challenge,Week_1,6.53,1,<18,USA,Mobile,Fan,Keychain,183,Football Prediction Challenge
C010_115,C010,Football Prediction Challenge,Week_2,6.73,1,<18,USA,Mobile,Fan,Keychain,185,Football Prediction Challenge
C010_115,C010,Football Prediction Challenge,Week_3,6.85,1,<18,USA,Mobile,Fan,Jersey,967,Match Highlights
C010_115,C010,Football Prediction Challenge,Week_4,30.3,3,<18,USA,Mobile,Fan,None,0,Player Interview
C010_116,C010,Football Prediction Challenge,Week_1,42.28,4,<18,USA,Desktop,Super Fan,Cap,360,Football Prediction Challenge
C010_116,C010,Football Prediction Challenge,Week_2,33.49,3,<18,USA,Desktop,Fan,Jersey,1206,Player Interview
C010_116,C010,Football Prediction Challenge,Week_3,32.91,3,<18,USA,Desktop,Fan,Jersey,1103,Football Prediction Challenge
C010_116,C010,Football Prediction Challenge,Week_4,31.68,3,<18,USA,Desktop,Fan,Poster,198,Football Prediction Challenge
C010_116,C010,Football Prediction Challenge,Week_5,13.33,1,<18,USA,Desktop,Fan,Jersey,1045,Player Interview
C010_117,C010,Football Prediction Challenge,Week_1,96.28,9,36-45,UK,Tablet,Ultra Fan,Jersey,1084,Football Prediction Challenge
C010_117,C010,Football Prediction Challenge,Week_2,91.47,9,36-45,UK,Tablet,Ultra Fan,Jersey,1444,Football Prediction Challenge
C010_117,C010,Football Prediction Challenge,Week_3,31.99,3,36-45,UK,Tablet,Fan,Jersey,1028,Football Prediction Challenge
C010_117,C010,Football Prediction Challenge,Week_4,22.4,2,36-45,UK,Tablet,Fan,None,0,Football Prediction Challenge
C010_117,C010,Football Prediction Challenge,Week_5,13.58,1,36-45,UK,Tablet,Fan,Jersey,1075,Football Prediction Challenge
C010_118,C010,Football Prediction Challenge,Week_1,95.75,9,26-35,Australia,Tablet,Ultra Fan,None,0,Football Prediction Challenge
C010_118,C010,Football Prediction Challenge,Week_2,53.18,5,26-35,Australia,Tablet,Super Fan,Poster,267,Football Prediction Challenge
C010_118,C010,Football Prediction Challenge,Week_3,48.23,4,26-35,Australia,Tablet,Super Fan,Jersey,1394,Match Highlights
C010_118,C010,Football Prediction Challenge,Week_4,21.56,2,26-35,Australia,Tablet,Fan,Jersey,1177,Football Prediction Challenge
C010_119,C010,Football Prediction Challenge,Week_1,110,11,26-35,USA,Tablet,Ultra Fan,Cap,463,Contest Replay
C010_119,C010,Football Prediction Challenge,Week_2,110,11,26-35,USA,Tablet,Ultra Fan,Cap,515,Football Prediction Challenge
C010_119,C010,Football Prediction Challenge,Week_3,110,11,26-35,USA,Tablet,Ultra Fan,None,0,Behind the Scenes
C010_119,C010,Football Prediction Challenge,Week_4,24.2,2,26-35,USA,Tablet,Fan,Jersey,1488,Football Prediction Challenge
C010_120,C010,Football Prediction Challenge,Week_1,49.49,4,<18,Brazil,Desktop,Super Fan,Poster,216,Contest Replay
C010_120,C010,Football Prediction Challenge,Week_2,48.65,4,<18,Brazil,Desktop,Super Fan,Poster,189,Football Prediction Challenge
C010_120,C010,Football Prediction Challenge,Week_3,36.47,3,<18,Brazil,Desktop,Fan,Poster,245,Contest Replay
C010_120,C010,Football Prediction Challenge,Week_4,25.46,2,<18,Brazil,Desktop,Fan,None,0,Match Highlights
C010_120,C010,Football Prediction Challenge,Week_5,22.74,2,<18,Brazil,Desktop,Fan,Jersey,1293,Football Prediction Challenge
C010_121,C010,Football Prediction Challenge,Week_1,69.1,6,18-25,India,Tablet,Super Fan,Cap,402,Player Interview
C010_121,C010,Football Prediction Challenge,Week_2,34.84,3,18-25,India,Tablet,Fan,Cap,493,Football Prediction Challenge
C010_121,C010,Football Prediction Challenge,Week_3,32.51,3,18-25,India,Tablet,Fan,Poster,264,Live Commentary
C010_121,C010,Football Prediction Challenge,Week_4,19.87,1,18-25,India,Tablet,Fan,Keychain,114,Football Prediction Challenge
C010_121,C010,Football Prediction Challenge,Week_5,18.24,1,18-25,India,Tablet,Fan,Cap,572,Football Prediction Challenge
C010_122,C010,Football Prediction Challenge,Week_1,17.14,1,46-60,Brazil,Mobile,Fan,None,0,Player Interview
C010_122,C010,Football Prediction Challenge,Week_2,18.13,1,46-60,Brazil,Mobile,Fan,None,0,Contest Replay
C010_122,C010,Football Prediction Challenge,Week_3,21,2,46-60,Brazil,Mobile,Fan,Poster,245,Football Prediction Challenge
C010_122,C010,Football Prediction Challenge,Week_4,26.39,2,46-60,Brazil,Mobile,Fan,Cap,415,Contest Replay
C010_122,C010,Football Prediction Challenge,Week_5,36.43,3,46-60,Brazil,Mobile,Fan,Jersey,902,Football Prediction Challenge
C010_123,C010,Football Prediction Challenge,Week_1,45.98,4,26-35,Australia,Desktop,Super Fan,Keychain,134,Football Prediction Challenge
C010_123,C010,Football Prediction Challenge,Week_2,48.45,4,26-35,Australia,Desktop,Super Fan,Poster,156,Behind the Scenes
C010_123,C010,Football Prediction Challenge,Week_3,63.17,6,26-35,Australia,Desktop,Super Fan,Cap,365,Football Prediction Challenge
C010_123,C010,Football Prediction Challenge,Week_4,68.13,6,26-35,Australia,Desktop,Super Fan,Poster,160,Contest Replay
C010_123,C010,Football Prediction Challenge,Week_5,97.07,9,26-35,Australia,Desktop,Ultra Fan,Jersey,1134,Behind the Scenes
C010_124,C010,Football Prediction Challenge,Week_1,19.6,1,36-45,India,Tablet,Fan,Cap,592,Football Prediction Challenge
C010_124,C010,Football Prediction Challenge,Week_2,24.92,2,36-45,India,Tablet,Fan,Cap,556,Match Highlights
C010_124,C010,Football Prediction Challenge,Week_3,29.13,2,36-45,India,Tablet,Fan,Keychain,151,Player Interview
C010_124,C010,Football Prediction Challenge,Week_4,36.1,3,36-45,India,Tablet,Fan,Jersey,1303,Football Prediction Challenge
C010_124,C010,Football Prediction Challenge,Week_5,41.55,4,36-45,India,Tablet,Super Fan,Poster,284,Football Prediction Challenge
C010_125,C010,Football Prediction Challenge,Week_1,95.32,9,36-45,India,Desktop,Ultra Fan,Cap,495,Football Prediction Challenge
C010_125,C010,Football Prediction Challenge,Week_2,85.71,8,36-45,India,Desktop,Ultra Fan,Cap,581,Football Prediction Challenge
C010_125,C010,Football Prediction Challenge,Week_3,79.6,7,36-45,India,Desktop,Super Fan,Cap,594,Behind the Scenes
C010_125,C010,Football Prediction Challenge,Week_4,59.72,5,36-45,India,Desktop,Super Fan,Jersey,1484,Contest Replay
C010_126,C010,Football Prediction Challenge,Week_1,25.09,2,18-25,India,Mobile,Fan,Jersey,1269,Contest Replay
C010_126,C010,Football Prediction Challenge,Week_2,66.87,6,18-25,India,Mobile,Super Fan,Poster,219,Match Highlights
C010_126,C010,Football Prediction Challenge,Week_3,80.45,8,18-25,India,Mobile,Ultra Fan,Jersey,1096,Football Prediction Challenge
C010_126,C010,Football Prediction Challenge,Week_4,110,11,18-25,India,Mobile,Ultra Fan,Keychain,102,Behind the Scenes
C010_127,C010,Football Prediction Challenge,Week_1,62.07,6,36-45,India,Desktop,Super Fan,Cap,588,Live Commentary
C010_127,C010,Football Prediction Challenge,Week_2,50.54,5,36-45,India,Desktop,Super Fan,Poster,177,Player Interview
C010_127,C010,Football Prediction Challenge,Week_3,18.78,1,36-45,India,Desktop,Fan,None,0,Football Prediction Challenge
C010_127,C010,Football Prediction Challenge,Week_4,11.74,1,36-45,India,Desktop,Fan,Cap,423,Football Prediction Challenge
C010_127,C010,Football Prediction Challenge,Week_5,10.01,1,36-45,India,Desktop,Fan,Jersey,916,Match Highlights
C010_128,C010,Football Prediction Challenge,Week_1,11.76,1,36-45,Brazil,Mobile,Fan,None,0,Match Highlights
C010_128,C010,Football Prediction Challenge,Week_2,14.74,1,36-45,Brazil,Mobile,Fan,Jersey,845,Football Prediction Challenge
C010_128,C010,Football Prediction Challenge,Week_3,56.05,5,36-45,Brazil,Mobile,Super Fan,Poster,251,Football Prediction Challenge
C010_128,C010,Football Prediction Challenge,Week_4,65.6,6,36-45,Brazil,Mobile,Super Fan,None,0,Live Commentary
C010_128,C010,Football Prediction Challenge,Week_5,66.15,6,36-45,Brazil,Mobile,Super Fan,Jersey,1060,Football Prediction Challenge
C010_129,C010,Football Prediction Challenge,Week_1,22.91,2,26-35,USA,Desktop,Fan,Jersey,884,Football Prediction Challenge
C010_129,C010,Football Prediction Challenge,Week_2,58.12,5,26-35,USA,Desktop,Super Fan,Cap,383,Football Prediction Challenge
C010_129,C010,Football Prediction Challenge,Week_3,110,11,26-35,USA,Desktop,Ultra Fan,None,0,Football Prediction Challenge
C010_129,C010,Football Prediction Challenge,Week_4,110,11,26-35,USA,Desktop,Ultra Fan,None,0,Football Prediction Challenge
C010_130,C010,Football Prediction Challenge,Week_1,86.91,8,18-25,Germany,Tablet,Ultra Fan,Cap,478,Match Highlights
C010_130,C010,Football Prediction Challenge,Week_2,83.91,8,18-25,Germany,Tablet,Ultra Fan,Cap,400,Football Prediction Challenge
C010_130,C010,Football Prediction Challenge,Week_3,78.88,7,18-25,Germany,Tablet,Super Fan,None,0,Match Highlights
C010_130,C010,Football Prediction Challenge,Week_4,58.55,5,18-25,Germany,Tablet,Super Fan,Cap,414,Football Prediction Challenge
C010_130,C010,Football Prediction Challenge,Week_5,41.74,4,18-25,Germany,Tablet,Super Fan,None,0,Behind the Scenes
C010_131,C010,Football Prediction Challenge,Week_1,110,11,18-25,USA,Tablet,Ultra Fan,Jersey,1354,Football Prediction Challenge
C010_131,C010,Football Prediction Challenge,Week_2,86.53,8,18-25,USA,Tablet,Ultra Fan,Poster,226,Contest Replay
C010_131,C010,Football Prediction Challenge,Week_3,64.63,6,18-25,USA,Tablet,Super Fan,Poster,258,Live Commentary
C010_131,C010,Football Prediction Challenge,Week_4,38.75,3,18-25,USA,Tablet,Fan,Cap,305,Football Prediction Challenge
C010_132,C010,Football Prediction Challenge,Week_1,72.28,7,36-45,Germany,Desktop,Super Fan,Jersey,883,Player Interview
C010_132,C010,Football Prediction Challenge,Week_2,66.02,6,36-45,Germany,Desktop,Super Fan,Jersey,1470,Player Interview
C010_132,C010,Football Prediction Challenge,Week_3,65.58,6,36-45,Germany,Desktop,Super Fan,Poster,179,Football Prediction Challenge
C010_132,C010,Football Prediction Challenge,Week_4,63.83,6,36-45,Germany,Desktop,Super Fan,Jersey,1023,Football Prediction Challenge
C010_133,C010,Football Prediction Challenge,Week_1,78.47,7,18-25,Australia,Desktop,Super Fan,Poster,247,Match Highlights
C010_133,C010,Football Prediction Challenge,Week_2,35.01,3,18-25,Australia,Desktop,Fan,Keychain,162,Contest Replay
C010_133,C010,Football Prediction Challenge,Week_3,24.61,2,18-25,Australia,Desktop,Fan,Jersey,1359,Football Prediction Challenge
C010_133,C010,Football Prediction Challenge,Week_4,14.64,1,18-25,Australia,Desktop,Fan,None,0,Football Prediction Challenge
C010_134,C010,Football Prediction Challenge,Week_1,15.74,1,18-25,UK,Desktop,Fan,Jersey,1009,Player Interview
C010_134,C010,Football Prediction Challenge,Week_2,45.05,4,18-25,UK,Desktop,Super Fan,None,0,Contest Replay
C010_134,C010,Football Prediction Challenge,Week_3,52.39,5,18-25,UK,Desktop,Super Fan,Poster,272,Football Prediction Challenge
C010_134,C010,Football Prediction Challenge,Week_4,52.56,5,18-25,UK,Desktop,Super Fan,Jersey,1186,Football Prediction Challenge
C010_135,C010,Football Prediction Challenge,Week_1,110,11,26-35,UK,Mobile,Ultra Fan,Jersey,1443,Football Prediction Challenge
C010_135,C010,Football Prediction Challenge,Week_2,58.29,5,26-35,UK,Mobile,Super Fan,Cap,556,Football Prediction Challenge
C010_135,C010,Football Prediction Challenge,Week_3,37.12,3,26-35,UK,Mobile,Fan,Cap,361,Contest Replay
C010_135,C010,Football Prediction Challenge,Week_4,23.85,2,26-35,UK,Mobile,Fan,Keychain,147,Player Interview
C010_135,C010,Football Prediction Challenge,Week_5,23.53,2,26-35,UK,Mobile,Fan,Poster,289,Football Prediction Challenge
C010_136,C010,Football Prediction Challenge,Week_1,110,11,26-35,Brazil,Tablet,Ultra Fan,None,0,Football Prediction Challenge
C010_136,C010,Football Prediction Challenge,Week_2,102.14,10,26-35,Brazil,Tablet,Ultra Fan,Poster,260,Football Prediction Challenge
C010_136,C010,Football Prediction Challenge,Week_3,67.18,6,26-35,Brazil,Tablet,Super Fan,Keychain,110,Behind the Scenes
C010_136,C010,Football Prediction Challenge,Week_4,34.22,3,26-35,Brazil,Tablet,Fan,Poster,253,Contest Replay
C010_136,C010,Football Prediction Challenge,Week_5,14.58,1,26-35,Brazil,Tablet,Fan,Keychain,163,Football Prediction Challenge
C010_137,C010,Football Prediction Challenge,Week_1,63.11,6,26-35,UK,Tablet,Super Fan,Poster,243,Football Prediction Challenge
C010_137,C010,Football Prediction Challenge,Week_2,82.58,8,26-35,UK,Tablet,Ultra Fan,Cap,528,Football Prediction Challenge
C010_137,C010,Football Prediction Challenge,Week_3,82.67,8,26-35,UK,Tablet,Ultra Fan,Jersey,980,Live Commentary
C010_137,C010,Football Prediction Challenge,Week_4,89.1,8,26-35,UK,Tablet,Ultra Fan,Cap,457,Player Interview
C010_138,C010,Football Prediction Challenge,Week_1,45.13,4,<18,USA,Desktop,Super Fan,None,0,Football Prediction Challenge
C010_138,C010,Football Prediction Challenge,Week_2,44.59,4,<18,USA,Desktop,Super Fan,None,0,Live Commentary
C010_138,C010,Football Prediction Challenge,Week_3,32.54,3,<18,USA,Desktop,Fan,Jersey,1195,Player Interview
C010_138,C010,Football Prediction Challenge,Week_4,23.35,2,<18,USA,Desktop,Fan,Keychain,187,Football Prediction Challenge
C010_138,C010,Football Prediction Challenge,Week_5,9.12,1,<18,USA,Desktop,Fan,Jersey,802,Football Prediction Challenge
C010_139,C010,Football Prediction Challenge,Week_1,53.33,5,18-25,Australia,Mobile,Super Fan,Jersey,1403,Football Prediction Challenge
C010_139,C010,Football Prediction Challenge,Week_2,61.48,6,18-25,Australia,Mobile,Super Fan,None,0,Match Highlights
C010_139,C010,Football Prediction Challenge,Week_3,62.96,6,18-25,Australia,Mobile,Super Fan,Jersey,826,Football Prediction Challenge
C010_139,C010,Football Prediction Challenge,Week_4,95.13,9,18-25,Australia,Mobile,Ultra Fan,Cap,506,Behind the Scenes
C010_140,C010,Football Prediction Challenge,Week_1,24.54,2,36-45,Germany,Mobile,Fan,Jersey,1050,Football Prediction Challenge
C010_140,C010,Football Prediction Challenge,Week_2,97.83,9,36-45,Germany,Mobile,Ultra Fan,Keychain,193,Match Highlights
C010_140,C010,Football Prediction Challenge,Week_3,98.35,9,36-45,Germany,Mobile,Ultra Fan,None,0,Football Prediction Challenge
C010_140,C010,Football Prediction Challenge,Week_4,105.12,10,36-45,Germany,Mobile,Ultra Fan,Keychain,126,Football Prediction Challenge
C010_141,C010,Football Prediction Challenge,Week_1,16.99,1,18-25,Germany,Mobile,Fan,Jersey,936,Football Prediction Challenge
C010_141,C010,Football Prediction Challenge,Week_2,51,5,18-25,Germany,Mobile,Super Fan,Keychain,159,Football Prediction Challenge
C010_141,C010,Football Prediction Challenge,Week_3,65.63,6,18-25,Germany,Mobile,Super Fan,Jersey,829,Football Prediction Challenge
C010_141,C010,Football Prediction Challenge,Week_4,78.62,7,18-25,Germany,Mobile,Super Fan,Jersey,1172,Football Prediction Challenge
C010_142,C010,Football Prediction Challenge,Week_1,21.78,2,46-60,Brazil,Tablet,Fan,None,0,Player Interview
C010_142,C010,Football Prediction Challenge,Week_2,26.3,2,46-60,Brazil,Tablet,Fan,Keychain,152,Match Highlights
C010_142,C010,Football Prediction Challenge,Week_3,26.34,2,46-60,Brazil,Tablet,Fan,Jersey,1101,Football Prediction Challenge
C010_142,C010,Football Prediction Challenge,Week_4,27.66,2,46-60,Brazil,Tablet,Fan,Cap,429,Behind the Scenes
C010_142,C010,Football Prediction Challenge,Week_5,31.06,3,46-60,Brazil,Tablet,Fan,Jersey,1202,Live Commentary
C010_143,C010,Football Prediction Challenge,Week_1,21.22,2,<18,UK,Tablet,Fan,Poster,219,Football Prediction Challenge
C010_143,C010,Football Prediction Challenge,Week_2,21.41,2,<18,UK,Tablet,Fan,Poster,191,Football Prediction Challenge
C010_143,C010,Football Prediction Challenge,Week_3,35.36,3,<18,UK,Tablet,Fan,None,0,Match Highlights
C010_143,C010,Football Prediction Challenge,Week_4,53.41,5,<18,UK,Tablet,Super Fan,Jersey,1274,Behind the Scenes
C010_143,C010,Football Prediction Challenge,Week_5,53.48,5,<18,UK,Tablet,Super Fan,Keychain,168,Football Prediction Challenge
C010_144,C010,Football Prediction Challenge,Week_1,47.89,4,<18,Germany,Tablet,Super Fan,Jersey,1270,Live Commentary
C010_144,C010,Football Prediction Challenge,Week_2,41.18,4,<18,Germany,Tablet,Super Fan,None,0,Behind the Scenes
C010_144,C010,Football Prediction Challenge,Week_3,37.65,3,<18,Germany,Tablet,Fan,Cap,300,Football Prediction Challenge
C010_144,C010,Football Prediction Challenge,Week_4,12.06,1,<18,Germany,Tablet,Fan,Jersey,1141,Behind the Scenes
C010_144,C010,Football Prediction Challenge,Week_5,7.82,1,<18,Germany,Tablet,Fan,Jersey,1164,Behind the Scenes
C010_145,C010,Football Prediction Challenge,Week_1,99.55,9,18-25,Australia,Tablet,Ultra Fan,Poster,177,Football Prediction Challenge
C010_145,C010,Football Prediction Challenge,Week_2,59.36,5,18-25,Australia,Tablet,Super Fan,Poster,239,Football Prediction Challenge
C010_145,C010,Football Prediction Challenge,Week_3,35.75,3,18-25,Australia,Tablet,Fan,Cap,597,Behind the Scenes
C010_145,C010,Football Prediction Challenge,Week_4,25.39,2,18-25,Australia,Tablet,Fan,None,0,Behind the Scenes
C010_145,C010,Football Prediction Challenge,Week_5,17.74,1,18-25,Australia,Tablet,Fan,Poster,174,Contest Replay
C010_146,C010,Football Prediction Challenge,Week_1,34.06,3,26-35,USA,Mobile,Fan,Poster,232,Contest Replay
C010_146,C010,Football Prediction Challenge,Week_2,41.6,4,26-35,USA,Mobile,Super Fan,Jersey,861,Football Prediction Challenge
C010_146,C010,Football Prediction Challenge,Week_3,89.35,8,26-35,USA,Mobile,Ultra Fan,Jersey,1165,Football Prediction Challenge
C010_146,C010,Football Prediction Challenge,Week_4,106.47,10,26-35,USA,Mobile,Ultra Fan,Jersey,1413,Football Prediction Challenge
C010_147,C010,Football Prediction Challenge,Week_1,40.55,4,26-35,Germany,Desktop,Super Fan,Jersey,1234,Player Interview
C010_147,C010,Football Prediction Challenge,Week_2,58.06,5,26-35,Germany,Desktop,Super Fan,Jersey,963,Football Prediction Challenge
